image_path,ground_truth,prediction,success,error
../data/validation/Kacha  Chana/Kacha  Chana (148).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (133).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (144).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (129).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (134).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (138).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (143).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (142).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (139).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha  Chana/Kacha  Chana (135).jpg,Kacha  Chana,Kacha  Chana,True,
../data/validation/Kacha Golla/Kacha Golla (136).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000146.jpg,Kacha Golla,Sondesh,True,
../data/validation/Kacha Golla/000185.jpg,Kacha Golla,Nokshi Pitha,True,
../data/validation/Kacha Golla/000151.jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000186.jpg,Kacha Golla,Pran Sweets,True,
../data/validation/Kacha Golla/Kacha Golla (141).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (140).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000197.jpg,Kacha Golla,Roshogolla,True,
../data/validation/Kacha Golla/000196.jpg,Kacha Golla,Pranhara,True,
../data/validation/Kacha Golla/000155.jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (121).jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (137).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (130).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (126).jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (127).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (131).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000134.jpg,Kacha Golla,Cookies,True,
../data/validation/Kacha Golla/Kacha Golla (128).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (124).jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (132).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (133).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (125).jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (129).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000173.jpg,Kacha Golla,Doi,True,
../data/validation/Kacha Golla/000198.jpg,Kacha Golla,Cream Jam,True,
../data/validation/Kacha Golla/000205.jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (122).jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (134).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000164.jpg,Kacha Golla,Pera,True,
../data/validation/Kacha Golla/000170.jpg,Kacha Golla,Pranhara,True,
../data/validation/Kacha Golla/Kacha Golla (138).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000171.jpg,Kacha Golla,Sandesh,True,
../data/validation/Kacha Golla/000149.jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (139).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000148.jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kacha Golla/Kacha Golla (142).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/000160.jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (135).jpg,Kacha Golla,Kacha Golla,True,
../data/validation/Kacha Golla/Kacha Golla (123).jpg,Kacha Golla,Rosogolla,True,
../data/validation/Kalojam/Kalojam (194).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (205).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (182).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (177).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (198).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (176).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (199).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (183).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (204).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (195).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (188).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (192).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (203).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (184).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (185).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (202).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (193).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (189).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (186).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (201).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (190).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (191).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (200).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (187).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (180).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (196).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (179).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (175).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (174).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (197).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (178).jpg,Kalojam,Kalojam,True,
../data/validation/Kalojam/Kalojam (181).jpg,Kalojam,Kalojam,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (188).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (192).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (203).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (184).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (185).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (202).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (193).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (189).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (194).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (205).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (182).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (198).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (209).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (208).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (199).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (183).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (204).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (195).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (180).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (211).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (207).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (179).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (196).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (197).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (206).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (210).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (181).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (186).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (201).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (190).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (191).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (200).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Kasmiri Chomchom/Kasmiri Chomchom (187).jpg,Kasmiri Chomchom,Kasmiri Chomchom,True,
../data/validation/Khichuri/bengali-bhoger-khichuri-24.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/images (1).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/53266109.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/khichuri (1).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/images (64).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/5c5fc7482279344521d4b960_polao-website-thumbnail-_slxmmv.png,Khichuri,Khichuri,True,
../data/validation/Khichuri/Bengali-Khichuri (1).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/717572883243-chicken-bhuna-khichuri.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/khichuri-recipe-1a.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000469.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/images (58).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000496.jpg,Khichuri,Haleem,True,
../data/validation/Khichuri/000482.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000509.jpg,Khichuri,Haleem,True,
../data/validation/Khichuri/000520.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000508.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000483.jpg,Khichuri,Mashed Potato,True,
../data/validation/Khichuri/000497.jpg,Khichuri,Morog Polao,True,
../data/validation/Khichuri/000468.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/images (54).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000495.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000522.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000523.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/k2.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000484.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000527.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000491.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000485.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000493.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000524.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000518.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000519.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000486.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000492.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000460.jpg,Khichuri,Morog Polao,True,
../data/validation/Khichuri/000528.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000500.jpg,Khichuri,Biryani,True,
../data/validation/Khichuri/000514.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/Khichuri Begun Bhaja.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000501.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000529.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000461.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000488.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000503.jpg,Khichuri,Morog Polao,True,
../data/validation/Khichuri/000502.jpg,Khichuri,Haleem,True,
../data/validation/Khichuri/images (5).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000489.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000476.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000462.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/IMG_20201106_111638.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000466.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000499.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000512.jpg,Khichuri,Masoor Daal,True,
../data/validation/Khichuri/000506.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/bhaja-muger-khichuri-recipe-11.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000507.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000498.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000473.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000467.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/fb-img-1471106094108.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000471.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000465.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000511.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/khichuri-2.png,Khichuri,Khichuri,True,
../data/validation/Khichuri/000510.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000504.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000464.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/000470.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/instant-pot-khichdi-recipe-indian.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/masala-khichdi-3.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/coverforbongveg-1024x576.jpg,Khichuri,Morog Polao,True,
../data/validation/Khichuri/470416_10150801482396746_889787564_o.jpg,Khichuri,Tehari,True,
../data/validation/Khichuri/bae4217c01b3f1eec353c1112fdbddb2.jpg,Khichuri,Tehri,True,
../data/validation/Khichuri/images (66).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/bongveg9.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/khichdi-625_625x350_41470224579.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/bhuna-khichuri-bangladeshi-food-600-o.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/IMG_4730.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/IMG_20201202_105102.jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/220px-Khichuri-edit.jpg,Khichuri,Morog Polao,True,
../data/validation/Khichuri/maxresdefault (5).jpg,Khichuri,Khichuri,True,
../data/validation/Khichuri/Beef-Khichuri.jpg,Khichuri,Biryani,True,
../data/validation/Lemon Barfi/Lemon Barfi (168).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (187).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (172).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (164).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (165).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (173).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (169).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (186).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (174).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (162).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (178).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (181).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (180).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (179).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (163).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (175).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (159).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (160).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (176).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (183).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (182).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (177).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (161).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (185).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (166).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (170).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (171).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (188).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (167).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Lemon Barfi/Lemon Barfi (184).jpg,Lemon Barfi,Lemon Barfi,True,
../data/validation/Malaikari/Malaikari (175).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (180).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (179).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (196).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (178).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (197).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (181).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (174).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (186).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (190).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (201).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (200).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (191).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (187).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (203).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (192).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (184).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (188).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (189).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (185).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (193).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (202).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (198).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (177).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (205).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (194).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (182).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (183).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (195).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (204).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (199).jpg,Malaikari,Malaikari,True,
../data/validation/Malaikari/Malaikari (176).jpg,Malaikari,Malaikari,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (166).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (170).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (150).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (151).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (171).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (167).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (156).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (160).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (176).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (177).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (161).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (157).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (154).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (174).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (162).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (158).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (159).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (163).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (175).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (155).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (172).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (164).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (168).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (152).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (153).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (169).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (165).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Maoyaa Laddo/Maoyaa Laddo (173).jpg,Maoyaa Laddo,Maoyaa Laddo,True,
../data/validation/Mashed_potato/000191.jpg,Mashed_potato,Mashed,True,
../data/validation/Mashed_potato/000227.jpg,Mashed_potato,Bharta,True,
../data/validation/Mashed_potato/000346.jpg,Mashed_potato,Mashed Potato,True,
../data/validation/Mashed_potato/000234.jpg,Mashed_potato,Panta Ilish,True,
../data/validation/Mashed_potato/000287.jpg,Mashed_potato,Pizza,True,
../data/validation/Mashed_potato/000251.jpg,Mashed_potato,Mashed Potato,True,
../data/validation/Mashed_potato/000273.jpg,Mashed_potato,Pizza,True,
../data/validation/Mashed_potato/000305.jpg,Mashed_potato,Bakorkhani,True,
../data/validation/Mashed_potato/000260.jpg,Mashed_potato,Panta Ilish,True,
../data/validation/Mashed_potato/000211.jpg,Mashed_potato,Saag Bhaji,True,
../data/validation/Mashed_potato/000171.jpg,Mashed_potato,Panta Ilish,True,
../data/validation/Mashed_potato/000161.jpg,Mashed_potato,Panta Ilish,True,
../data/validation/Mashed_potato/000228.jpg,Mashed_potato,Khichuri,True,
../data/validation/Morog_polao/000230.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000231.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000233.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000227.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000237.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000235.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000234.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000253.jpg,Morog_polao,Bhorta,True,
../data/validation/Morog_polao/000252.jpg,Morog_polao,Tehari,True,
../data/validation/Morog_polao/000318.jpg,Morog_polao,Morog Polao,True,
../data/validation/Morog_polao/000324.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000245.jpg,Morog_polao,Biryani,True,
../data/validation/Morog_polao/000255.jpg,Morog_polao,Morog Polao,True,
